"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader"
"100",76,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Vampyressa pussilla","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Vampyressa pusilla"
"101",77,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Vampyressa pussilla","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Vampyressa pusilla"
"102",78,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Vampyressa pussilla","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Vampyressa pusilla"
"103",75,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Platyrrhinus lineatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Platyrrhinus lineatus"
"104",81,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Platyrrhinus lineatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Platyrrhinus lineatus"
"105",82,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Platyrrhinus lineatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Platyrrhinus lineatus"
"106",83,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Sturnira lilium","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Sturnira lilium"
"107",84,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Sturnira lilium","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Sturnira lilium"
"108",85,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Sturnira lilium","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Sturnira lilium"
"109",86,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Molossops temminckii","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossops temminckii"
"110",87,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Molossops temminckii","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossops temminckii"
"111",88,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Molossops temminckii","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","São José do Rio Preto","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossops temminckii"
"112",89,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,11,1,0.090909,"Molossus molossus","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","alphacoronavirus",1,"Molossus molossus"
"113",90,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,11,1,0.090909,"Molossus molossus","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","alphacoronavirus",1,"Molossus molossus"
"114",91,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,11,1,0.090909,"Molossus molossus","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","alphacoronavirus",1,"Molossus molossus"
"115",92,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,4,0,0,"Molossus rufus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossus rufus"
"116",93,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,4,0,0,"Molossus rufus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossus rufus"
"117",94,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,4,0,0,"Molossus rufus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossus rufus"
"118",95,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Eumops glaucinus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Eumops glaucinus"
"119",96,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Eumops glaucinus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Eumops glaucinus"
"120",97,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Eumops glaucinus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Eumops glaucinus"
"121",98,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,9,0,0,"Artibeus literatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Artibeus lituratus"
"122",99,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,9,0,0,"Artibeus literatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Artibeus lituratus"
"123",100,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,9,0,0,"Artibeus literatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Artibeus lituratus"
"124",101,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,9,0,0,"Artibeus planirostris","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Artibeus planirostris"
"125",102,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,9,0,0,"Artibeus planirostris","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Artibeus planirostris"
"126",103,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,9,0,0,"Artibeus planirostris","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Artibeus planirostris"
"127",104,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Diphylla ecaudata","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Diphylla ecaudata"
"128",105,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Diphylla ecaudata","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Diphylla ecaudata"
"129",106,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,2,0,0,"Diphylla ecaudata","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Diphylla ecaudata"
"130",107,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Peropteryx leucoptera","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Peropteryx leucoptera"
"131",108,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Peropteryx leucoptera","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Peropteryx leucoptera"
"132",109,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Peropteryx leucoptera","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Peropteryx leucoptera"
"133",110,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"liver","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","liver","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus"
"134",111,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"lung","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus"
"135",112,"alphacoronavirus detection in lungs, liver, and intestines of bats from brazil","Bittar et al.","Microb Ecol",2020,1,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp: nsP12",NA,"intestines","Brazil","S","Barreiras","","NA","NA","","","",NA,"","",NA,NA,"","","","","VERENA Admin","4/12/2022 2:06pm","intestine","tissue",NA,NA,NA,NA,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus"
"136",113,"alphacoronavirus in urban molossidae and phyllostomidae bats, brazil","Asano et al.","Virol J",2016,11,3,0.272727,"Cynomops abrasus","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Brazil","S","Säo Paolo","","NA","NA","","2013","March",2014,"July","","Fall,Winter",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","0","1","1","0",NA,NA,"RdRp","Yes, BUT for previous study or rabies surveillance","Yes","PCR","alphacoronavirus",1,"Cynomops abrasus"
"137",114,"alphacoronavirus in urban molossidae and phyllostomidae bats, brazil","Asano et al.","Virol J",2016,5,3,0.6,"Cynomops planirostris","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Brazil","S","Säo Paolo","","NA","NA","","2013","March",2014,"July","","Fall,Winter",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","0","1","1","0",NA,NA,"RdRp","Yes, BUT for previous study or rabies surveillance","Yes","PCR","alphacoronavirus",1,"Cynomops planirostris"
"138",115,"alphacoronavirus in urban molossidae and phyllostomidae bats, brazil","Asano et al.","Virol J",2016,41,1,0.02439,"Desmodus rotundus","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Brazil","S","Säo Paolo","","NA","NA","","2013","March",2014,"July","","Fall,Winter",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","0","1","1","0",NA,NA,"RdRp","Yes, BUT for previous study or rabies surveillance","Yes","PCR","alphacoronavirus",1,"Desmodus rotundus"
"139",116,"alphacoronavirus in urban molossidae and phyllostomidae bats, brazil","Asano et al.","Virol J",2016,33,1,0.030303,"Glossophaga soricina","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Brazil","S","Säo Paolo","","NA","NA","","2013","March",2014,"July","","Fall,Winter",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","0","1","1","0",NA,NA,"RdRp","Yes, BUT for previous study or rabies surveillance","Yes","PCR","alphacoronavirus",1,"Glossophaga soricina"
"140",117,"alphacoronavirus in urban molossidae and phyllostomidae bats, brazil","Asano et al.","Virol J",2016,12,1,0.083333,"Platyrrhinus lineatus","alphacoronavirus","","","bat","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Brazil","S","Säo Paolo","","NA","NA","","2013","March",2014,"July","","Fall,Winter",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","0","1","1","0",NA,NA,"RdRp","Yes, BUT for previous study or rabies surveillance","Yes","PCR","alphacoronavirus",1,"Platyrrhinus lineatus"
"141",119,"alphacoronaviruses detected in french bats are phylogeographically linked to coronaviruses of european bats","Goffard et al.","Viruses",2015,53,3,0.056604,"Pipistrellus pipistrellus","alphacoronavirus","","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"faeces","France","N","Bourges","Colony 1","02º 34'54'' E","47º 00'39” N","2014","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","1","0","0","0",47.0108333333333,2.58166666666667,"RdRp","No","No","PCR","alphacoronavirus",1,"Pipistrellus pipistrellus"
"142",120,"alphacoronaviruses detected in french bats are phylogeographically linked to coronaviruses of european bats","Goffard et al.","Viruses",2015,20,2,0.1,"Pipistrellus pipistrellus","alphacoronavirus","","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"faeces","France","N","Bourges","Colony 2"," 02º 31'02” E","47º 04'59” N","2014","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","1","0","0","0",47.0830555555556,2.51722222222222,"RdRp","No","No","PCR","alphacoronavirus",1,"Pipistrellus pipistrellus"
"143",121,"alphacoronaviruses detected in french bats are phylogeographically linked to coronaviruses of european bats","Goffard et al.","Viruses",2015,10,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"faeces","France","N","Bourges","Colony 3","02º 32'19” E","46º 56'23” N","2014","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","1","0","0","0",46.9397222222222,2.53861111111111,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus"
"144",122,"alphacoronaviruses detected in french bats are phylogeographically linked to coronaviruses of european bats","Goffard et al.","Viruses",2015,35,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"faeces","France","N","Bourges","Colony 4","02º 33'38” E","47º 02'39” N","2014","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","1","0","0","0",47.0441666666667,2.56055555555556,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus"
"145",123,"alphacoronaviruses detected in french bats are phylogeographically linked to coronaviruses of european bats","Goffard et al.","Viruses",2015,10,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"faeces","France","N","Bourges","Colony 5","02º 31122” E","47º 04'24” N","2014","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","1","0","0","0",47.0733333333333,2.52277777777778,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis"
"146",124,"alphacoronaviruses detected in french bats are phylogeographically linked to coronaviruses of european bats","Goffard et al.","Viruses",2015,10,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"faeces","France","N","Bourges","Colony 6","02º 18'59” E","46º 51'27” N","2014","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:07pm","faecal, rectal, or anal","faeces","1","0","0","0",46.8575,2.31638888888889,"RdRp","No","No","PCR","genus not specified",1,"Eptesicus serotinus"
